(scienceqa, train:1, text, single-hop)
(scienceqa, train:1239, text, single-hop)
(scienceqa, train:1240, text, single-hop)
(scienceqa, train:1243, text, single-hop)
(scienceqa, train:1245, text, single-hop)
(scienceqa, train:1248, text, single-hop)
(scienceqa, train:1249, text, single-hop)
(scienceqa, train:1258, text, single-hop)
(scienceqa, train:1260, text, single-hop)
(scienceqa, train:1261, text, single-hop)
(scienceqa, train:1262, text, single-hop)
(scienceqa, train:1263, text, single-hop)
(scienceqa, train:1267, text, single-hop)
(scienceqa, train:1270, text, single-hop)
(scienceqa, train:1272, text, single-hop)
(scienceqa, train:1273, text, single-hop)
(scienceqa, train:1275, text, single-hop)
(scienceqa, train:1276, text, single-hop)
(scienceqa, train:1278, text, single-hop)
(scienceqa, train:1279, text, single-hop)
(scienceqa, train:1285, text, single-hop)
(scienceqa, train:1287, text, single-hop)
(scienceqa, train:1288, text, single-hop)
(scienceqa, train:1291, text, single-hop)
(scienceqa, train:1292, text, single-hop)
(scienceqa, train:1293, text, single-hop)
(scienceqa, train:1294, text, single-hop)
(scienceqa, train:1296, text, single-hop)
(scienceqa, train:1297, text, single-hop)
(scienceqa, train:1298, text, single-hop)
(scienceqa, train:1303, text, single-hop)
(scienceqa, train:1305, text, single-hop)
(scienceqa, train:1306, text, single-hop)
(scienceqa, train:1311, text, single-hop)
(scienceqa, train:1312, text, single-hop)
(scienceqa, train:1313, text, single-hop)
(scienceqa, train:1316, text, single-hop)
(scienceqa, train:1318, text, single-hop)
(scienceqa, train:1319, text, single-hop)
(scienceqa, train:1322, text, single-hop)
(scienceqa, train:1323, text, single-hop)
(scienceqa, train:1324, text, single-hop)
(scienceqa, train:1328, text, single-hop)
(scienceqa, train:1329, text, single-hop)
(scienceqa, train:1331, text, single-hop)
(scienceqa, train:1333, text, single-hop)
(scienceqa, train:1334, text, single-hop)
(scienceqa, train:1335, text, single-hop)
(scienceqa, train:1336, text, single-hop)
(scienceqa, train:1337, text, single-hop)
(scienceqa, train:1341, text, single-hop)
(scienceqa, train:1343, text, single-hop)
(scienceqa, train:1344, text, single-hop)
(scienceqa, train:1345, text, single-hop)
(scienceqa, train:1346, text, single-hop)
(scienceqa, train:1347, text, single-hop)
(scienceqa, train:1348, text, single-hop)
(scienceqa, train:1349, text, single-hop)
(scienceqa, train:1350, text, single-hop)
(scienceqa, train:1351, text, single-hop)
(scienceqa, train:1352, text, single-hop)
(scienceqa, train:1354, text, single-hop)
(scienceqa, train:1358, text, single-hop)
(scienceqa, train:1362, text, single-hop)
(scienceqa, train:1363, text, single-hop)
(scienceqa, train:1366, text, single-hop)
(scienceqa, train:1367, text, single-hop)
(scienceqa, train:1368, text, single-hop)
(scienceqa, train:1369, text, single-hop)
(scienceqa, train:1371, text, single-hop)
(scienceqa, train:1372, text, single-hop)
(scienceqa, train:1374, text, single-hop)
(scienceqa, train:1375, text, single-hop)
(scienceqa, train:1376, text, single-hop)
(scienceqa, train:1379, text, single-hop)
(scienceqa, train:1380, text, single-hop)
(scienceqa, train:1383, text, single-hop)
(scienceqa, train:1384, text, single-hop)
(scienceqa, train:1385, text, single-hop)
(scienceqa, train:1388, text, single-hop)
(scienceqa, train:1390, text, single-hop)
(scienceqa, train:1391, text, single-hop)
(scienceqa, train:1393, text, single-hop)
(scienceqa, train:1398, text, single-hop)
(scienceqa, train:1399, text, single-hop)
(scienceqa, train:1401, text, single-hop)
(scienceqa, train:1402, text, single-hop)
(scienceqa, train:1403, text, single-hop)
(scienceqa, train:1406, text, single-hop)
(scienceqa, train:1407, text, single-hop)
(scienceqa, train:1409, text, single-hop)
(scienceqa, train:1410, text, single-hop)
(scienceqa, train:1413, text, single-hop)
(scienceqa, train:1415, text, single-hop)
(scienceqa, train:1416, text, single-hop)
(scienceqa, train:1419, text, single-hop)
(scienceqa, train:1420, text, single-hop)
(scienceqa, train:1423, text, single-hop)
(scienceqa, train:1424, text, single-hop)
(scienceqa, train:1425, text, single-hop)
(scienceqa, train:1426, text, single-hop)
(scienceqa, train:1427, text, single-hop)
(scienceqa, train:1428, text, single-hop)
(scienceqa, train:1429, text, single-hop)
(scienceqa, train:1430, text, single-hop)
(scienceqa, train:1432, text, single-hop)
(scienceqa, train:1434, text, single-hop)
(scienceqa, train:1435, text, single-hop)
(scienceqa, train:1436, text, single-hop)
(scienceqa, train:1437, text, single-hop)
(scienceqa, train:1438, text, single-hop)
(scienceqa, train:1439, text, single-hop)
(scienceqa, train:1440, text, single-hop)
(scienceqa, train:1442, text, single-hop)
(scienceqa, train:1443, text, single-hop)
(scienceqa, train:1444, text, single-hop)
(scienceqa, train:1446, text, single-hop)
(scienceqa, train:1447, text, single-hop)
(scienceqa, train:1448, text, single-hop)
(scienceqa, train:1450, text, single-hop)
(scienceqa, train:1451, text, single-hop)
(scienceqa, train:1452, text, single-hop)
(scienceqa, train:1453, text, single-hop)
(scienceqa, train:1455, text, single-hop)
(scienceqa, train:1456, text, single-hop)
(scienceqa, train:1458, text, single-hop)
(scienceqa, train:1459, text, single-hop)
(scienceqa, train:1460, text, single-hop)
(scienceqa, train:1461, text, single-hop)
(scienceqa, train:1462, text, single-hop)
(scienceqa, train:1464, text, single-hop)
(scienceqa, train:1465, text, single-hop)
(scienceqa, train:1466, text, single-hop)
(scienceqa, train:1467, text, single-hop)
(scienceqa, train:1470, text, single-hop)
(scienceqa, train:1471, text, single-hop)
(scienceqa, train:1472, text, single-hop)
(scienceqa, train:1474, text, single-hop)
(scienceqa, train:1475, text, single-hop)
(scienceqa, train:1476, text, single-hop)
(scienceqa, train:1478, text, single-hop)
(scienceqa, train:1479, text, single-hop)
(scienceqa, train:1480, text, single-hop)
(scienceqa, train:1481, text, single-hop)
(scienceqa, train:1482, text, single-hop)
(scienceqa, train:1483, text, single-hop)
(scienceqa, train:1484, text, single-hop)
(scienceqa, train:1485, text, single-hop)
(scienceqa, train:1486, text, single-hop)
(scienceqa, train:1488, text, single-hop)
(scienceqa, train:1492, text, single-hop)
(scienceqa, train:1493, text, single-hop)
(scienceqa, train:1495, text, single-hop)
(scienceqa, train:1496, text, single-hop)
(scienceqa, train:1499, text, single-hop)
(scienceqa, train:1500, text, single-hop)
(scienceqa, train:1502, text, single-hop)
(scienceqa, train:1504, text, single-hop)
(scienceqa, train:1506, text, single-hop)
(scienceqa, train:1507, text, single-hop)
(scienceqa, train:1508, text, single-hop)
(scienceqa, train:1509, text, single-hop)
(scienceqa, train:1510, text, single-hop)
(scienceqa, train:1511, text, single-hop)
(scienceqa, train:1513, text, single-hop)
(scienceqa, train:1516, text, single-hop)
(scienceqa, train:1517, text, single-hop)
(scienceqa, train:1519, text, single-hop)
(scienceqa, train:1521, text, single-hop)
(scienceqa, train:1524, text, single-hop)
(scienceqa, train:1527, text, single-hop)
(scienceqa, train:1528, text, single-hop)
(scienceqa, train:1530, text, single-hop)
(scienceqa, train:1535, text, single-hop)
(scienceqa, train:1536, text, single-hop)
(scienceqa, train:1537, text, single-hop)
(scienceqa, train:1538, text, single-hop)
(scienceqa, train:1539, text, single-hop)
(scienceqa, train:1541, text, single-hop)
(scienceqa, train:1542, text, single-hop)
(scienceqa, train:1545, text, single-hop)
(scienceqa, train:1546, text, single-hop)
(scienceqa, train:1547, text, single-hop)
(scienceqa, train:1548, text, single-hop)
(scienceqa, train:1549, text, single-hop)
(scienceqa, train:1552, text, single-hop)
(scienceqa, train:1553, text, single-hop)
(scienceqa, train:1554, text, single-hop)
(scienceqa, train:1555, text, single-hop)
(scienceqa, train:1556, text, single-hop)
(scienceqa, train:1557, text, single-hop)
(scienceqa, train:1559, text, single-hop)
(scienceqa, train:1560, text, single-hop)
(scienceqa, train:1561, text, single-hop)
(scienceqa, train:1563, text, single-hop)
(scienceqa, train:1564, text, single-hop)
(scienceqa, train:1565, text, single-hop)
(scienceqa, train:1566, text, single-hop)
(scienceqa, train:1567, text, single-hop)
(scienceqa, train:1568, text, single-hop)
(scienceqa, train:1570, text, single-hop)
(scienceqa, train:1573, text, single-hop)
(scienceqa, train:1576, text, single-hop)
(scienceqa, train:1577, text, single-hop)
(scienceqa, train:1578, text, single-hop)
(scienceqa, train:1579, text, single-hop)
(scienceqa, train:1581, text, single-hop)
(scienceqa, train:1583, text, single-hop)
(scienceqa, train:1588, text, single-hop)
(scienceqa, train:1589, text, single-hop)
(scienceqa, train:1591, text, single-hop)
(scienceqa, train:1593, text, single-hop)
(scienceqa, train:1594, text, single-hop)
(scienceqa, train:1595, text, single-hop)
(scienceqa, train:1596, text, single-hop)
(scienceqa, train:1597, text, single-hop)
(scienceqa, train:1600, text, single-hop)
(scienceqa, train:1601, text, single-hop)
(scienceqa, train:1603, text, single-hop)
(scienceqa, train:1604, text, single-hop)
(scienceqa, train:1607, text, single-hop)
(scienceqa, train:1609, text, single-hop)
(scienceqa, train:1610, text, single-hop)
(scienceqa, train:1611, text, single-hop)
(scienceqa, train:1613, text, single-hop)
(scienceqa, train:1614, text, single-hop)
(scienceqa, train:1617, text, single-hop)
(scienceqa, train:1619, text, single-hop)
(scienceqa, train:1620, text, single-hop)
(scienceqa, train:1622, text, single-hop)
(scienceqa, train:1624, text, single-hop)
(scienceqa, train:1625, text, single-hop)
(scienceqa, train:1627, text, single-hop)
(scienceqa, train:1629, text, single-hop)
(scienceqa, train:1630, text, single-hop)
(scienceqa, train:1631, text, single-hop)
(scienceqa, train:1634, text, single-hop)
(scienceqa, train:1635, text, single-hop)
(scienceqa, train:1636, text, single-hop)
(scienceqa, train:1641, text, single-hop)
(scienceqa, train:1642, text, single-hop)
(scienceqa, train:1643, text, single-hop)
(scienceqa, train:1645, text, single-hop)
(scienceqa, train:1646, text, single-hop)
(scienceqa, train:1647, text, single-hop)
(scienceqa, train:1648, text, single-hop)
(scienceqa, train:1649, text, single-hop)
(scienceqa, train:1651, text, single-hop)
(scienceqa, train:1653, text, single-hop)
(scienceqa, train:1655, text, single-hop)
(scienceqa, train:1656, text, single-hop)
(scienceqa, train:1657, text, single-hop)
(scienceqa, train:1658, text, single-hop)
(scienceqa, train:1659, text, single-hop)
(scienceqa, train:1660, text, single-hop)
(scienceqa, train:1661, text, single-hop)
(scienceqa, train:1663, text, single-hop)
(scienceqa, train:1666, text, single-hop)
(scienceqa, train:1668, text, single-hop)
(scienceqa, train:1671, text, single-hop)
(scienceqa, train:1673, text, single-hop)
(scienceqa, train:1680, text, single-hop)
(scienceqa, train:1683, text, single-hop)
(scienceqa, train:1685, text, single-hop)
(scienceqa, train:1686, text, single-hop)
(scienceqa, train:1687, text, single-hop)
(scienceqa, train:1690, text, single-hop)
(scienceqa, train:1694, text, single-hop)
(scienceqa, train:1695, text, single-hop)
(scienceqa, train:1697, text, single-hop)
(scienceqa, train:1698, text, single-hop)
(scienceqa, train:1699, text, single-hop)
(scienceqa, train:1700, text, single-hop)
(scienceqa, train:1704, text, single-hop)
(scienceqa, train:1706, text, single-hop)
(scienceqa, train:1707, text, single-hop)
(scienceqa, train:1709, text, single-hop)
(scienceqa, train:1711, text, single-hop)
(scienceqa, train:1712, text, single-hop)
(scienceqa, train:1715, text, single-hop)
(scienceqa, train:1718, text, single-hop)
(scienceqa, train:1720, text, single-hop)
(scienceqa, train:1722, text, single-hop)
(scienceqa, train:1724, text, single-hop)
(scienceqa, train:1725, text, single-hop)
(scienceqa, train:1727, text, single-hop)
(scienceqa, train:1730, text, single-hop)
(scienceqa, train:1731, text, single-hop)
(scienceqa, train:1732, text, single-hop)
(scienceqa, train:1733, text, single-hop)
(scienceqa, train:1734, text, single-hop)
(scienceqa, train:1736, text, single-hop)
(scienceqa, train:1737, text, single-hop)
(scienceqa, train:1739, text, single-hop)
(scienceqa, train:1740, text, single-hop)
(scienceqa, train:1741, text, single-hop)
(scienceqa, train:1742, text, single-hop)
(scienceqa, train:1743, text, single-hop)
(scienceqa, train:1744, text, single-hop)
(scienceqa, train:1745, text, single-hop)
(scienceqa, train:1746, text, single-hop)
(scienceqa, train:1747, text, single-hop)
(scienceqa, train:1748, text, single-hop)
(scienceqa, train:1749, text, single-hop)
(scienceqa, train:1753, text, single-hop)
(scienceqa, train:1754, text, single-hop)
(scienceqa, train:1755, text, single-hop)
(scienceqa, train:1756, text, single-hop)
(scienceqa, train:1758, text, single-hop)
(scienceqa, train:1761, text, single-hop)
(scienceqa, train:1763, text, single-hop)
(scienceqa, train:1766, text, single-hop)
(scienceqa, train:1768, text, single-hop)
(scienceqa, train:1771, text, single-hop)
(scienceqa, train:1775, text, single-hop)
(scienceqa, train:1776, text, single-hop)
(scienceqa, train:1778, text, single-hop)
(scienceqa, train:1780, text, single-hop)
(scienceqa, train:1782, text, single-hop)
(scienceqa, train:1785, text, single-hop)
(scienceqa, train:1786, text, single-hop)
(scienceqa, train:1787, text, single-hop)
(scienceqa, train:1788, text, single-hop)
(scienceqa, train:1790, text, single-hop)
(scienceqa, train:1791, text, single-hop)
(scienceqa, train:1793, text, single-hop)
(scienceqa, train:1795, text, single-hop)
(scienceqa, train:1796, text, single-hop)
(scienceqa, train:1797, text, single-hop)
(scienceqa, train:1798, text, single-hop)
(scienceqa, train:1799, text, single-hop)
(scienceqa, train:1800, text, single-hop)
(scienceqa, train:1802, text, single-hop)
(scienceqa, train:1804, text, single-hop)
(scienceqa, train:1806, text, single-hop)
(scienceqa, train:1808, text, single-hop)
(scienceqa, train:1809, text, single-hop)
(scienceqa, train:1810, text, single-hop)
(scienceqa, train:1811, text, single-hop)
(scienceqa, train:1813, text, single-hop)
(scienceqa, train:1814, text, single-hop)
(scienceqa, train:1817, text, single-hop)
(scienceqa, train:1818, text, single-hop)
(scienceqa, train:1819, text, single-hop)
(scienceqa, train:1820, text, single-hop)
(scienceqa, train:1821, text, single-hop)
(scienceqa, train:1823, text, single-hop)
(scienceqa, train:1824, text, single-hop)
(scienceqa, train:1825, text, single-hop)
(scienceqa, train:1826, text, single-hop)
(scienceqa, train:1828, text, single-hop)
(scienceqa, train:1830, text, single-hop)
(scienceqa, train:1831, text, single-hop)
(scienceqa, train:1832, text, single-hop)
(scienceqa, train:1833, text, single-hop)
(scienceqa, train:1834, text, single-hop)
(scienceqa, train:1835, text, single-hop)
(scienceqa, train:1836, text, single-hop)
(scienceqa, train:1837, text, single-hop)
(scienceqa, train:1839, text, single-hop)
