(scienceqa, train:1, science, geography)
(scienceqa, train:1298, science, chemistry)
(scienceqa, train:1303, science, biology)
(scienceqa, train:1305, science, geography)
(scienceqa, train:1306, science, chemistry)
(scienceqa, train:1311, science, geography)
(scienceqa, train:1312, culture and education, language and literature)
(scienceqa, train:1313, science, biology)
(scienceqa, train:1316, science, biology)
(scienceqa, train:1318, science, biology)
(scienceqa, train:1319, science, geography)
(scienceqa, train:1322, science, physics)
(scienceqa, train:1323, science, biology)
(scienceqa, train:1324, science, chemistry)
(scienceqa, train:1328, science, biology)
(scienceqa, train:1329, society, history)
(scienceqa, train:1331, culture and education, language and literature)
(scienceqa, train:1333, science, biology)
(scienceqa, train:1334, science, geography)
(scienceqa, train:1335, science, physics)
(scienceqa, train:1336, science, biology)
(scienceqa, train:1337, science, geography)
(scienceqa, train:1341, science, physics)
(scienceqa, train:1343, science, biology)
(scienceqa, train:1344, science, physics)
(scienceqa, train:1345, science, biology)
(scienceqa, train:1346, culture and education, language and literature)
(scienceqa, train:1347, science, physics)
(scienceqa, train:1348, culture and education, language and literature)
(scienceqa, train:1349, science, biology)
(scienceqa, train:1350, science, physics)
(scienceqa, train:1351, science, mathematics)
(scienceqa, train:1352, science, geography)
(scienceqa, train:1354, science, chemistry)
(scienceqa, train:1358, society, history)
(scienceqa, train:1362, culture and education, language and literature)
(scienceqa, train:1363, science, physics)
(scienceqa, train:1366, science, biology)
(scienceqa, train:1367, science, physics)
(scienceqa, train:1368, science, chemistry)
(scienceqa, train:1369, science, physics)
(scienceqa, train:1371, science, geography)
(scienceqa, train:1372, science, chemistry)
(scienceqa, train:1374, science, geography)
(scienceqa, train:1375, science, biology)
(scienceqa, train:1376, science, biology)
(scienceqa, train:1379, science, physics)
(scienceqa, train:1380, society, geography)
(scienceqa, train:1383, science, biology)
(scienceqa, train:1384, science, physics)
(scienceqa, train:1385, culture and education, language and literature)
(scienceqa, train:1388, science, physics)
(scienceqa, train:1390, science, physics)
(scienceqa, train:1391, science, biology)
(scienceqa, train:1393, science, biology)
(scienceqa, train:1398, culture and education, language and literature)
(scienceqa, train:1399, culture and education, language and literature)
(scienceqa, train:1401, science, physics)
(scienceqa, train:1402, economics, business and finance)
(scienceqa, train:1403, science, biology)
(scienceqa, train:1406, culture and education, language and literature)
(scienceqa, train:1407, culture and education, language and literature)
(scienceqa, train:1409, science, physics)
(scienceqa, train:1410, science, geography)
(scienceqa, train:1413, science, geography)
(scienceqa, train:1415, science, biology)
(scienceqa, train:1416, science, physics)
(scienceqa, train:1419, science, biology)
(scienceqa, train:1420, society, geography)
(scienceqa, train:1423, science, chemistry)
(scienceqa, train:1424, science, physics)
(scienceqa, train:1425, culture and education, language and literature)
(scienceqa, train:1426, science, geography)
(scienceqa, train:1427, culture and education, language and literature)
(scienceqa, train:1428, science, geography)
(scienceqa, train:1429, culture and education, language and literature)
(scienceqa, train:1430, science, engineering)
(scienceqa, train:1432, science, physics)
(scienceqa, train:1434, science, biology)
(scienceqa, train:1435, science, biology)
(scienceqa, train:1436, science, geography)
(scienceqa, train:1437, science, biology)
(scienceqa, train:1438, culture and education, language and literature)
(scienceqa, train:1439, science, physics)
(scienceqa, train:1440, culture and education, language and literature)
(scienceqa, train:1442, science, biology)
(scienceqa, train:1443, science, biology)
(scienceqa, train:1444, culture and education, language and literature)
(scienceqa, train:1446, science, geography)
(scienceqa, train:1447, science, biology)
(scienceqa, train:1448, culture and education, language and literature)
(scienceqa, train:1450, science, physics)
(scienceqa, train:1451, science, chemistry)
(scienceqa, train:1452, science, biology)
(scienceqa, train:1453, science, chemistry)
(scienceqa, train:1455, culture and education, language and literature)
(scienceqa, train:1456, science, biology)
(scienceqa, train:1458, science, physics)
(scienceqa, train:1459, culture and education, language and literature)
(scienceqa, train:1460, science, physics)
(scienceqa, train:1461, science, geography)
(scienceqa, train:1462, science, biology)
(scienceqa, train:1464, culture and education, language and literature)
(scienceqa, train:1465, science, engineering)
(scienceqa, train:1466, science, biology)
(scienceqa, train:1467, science, physics)
(scienceqa, train:1470, science, biology)
(scienceqa, train:1471, science, biology)
(scienceqa, train:1472, science, chemistry)
(scienceqa, train:1474, science, physics)
(scienceqa, train:1475, science, physics)
(scienceqa, train:1476, science, chemistry)
(scienceqa, train:1478, science, biology)
(scienceqa, train:1479, science, physics)
(scienceqa, train:1480, science, geography)
(scienceqa, train:1481, culture and education, language and literature)
(scienceqa, train:1482, science, geography)
(scienceqa, train:1483, science, biology)
(scienceqa, train:1484, culture and education, language and literature)
(scienceqa, train:1485, culture and education, language and literature)
(scienceqa, train:1486, science, biology)
(scienceqa, train:1488, science, chemistry)
(scienceqa, train:1492, science, chemistry)
(scienceqa, train:1493, culture and education, language and literature)
(scienceqa, train:1495, science, biology)
(scienceqa, train:1496, science, physics)
(scienceqa, train:1499, science, geography)
(scienceqa, train:1500, science, biology)
(scienceqa, train:1502, science, geography)
(scienceqa, train:1504, culture and education, language and literature)
(scienceqa, train:1506, science, biology)
(scienceqa, train:1507, culture and education, language and literature)
(scienceqa, train:1508, science, biology)
(scienceqa, train:1509, science, biology)
(scienceqa, train:1510, science, physics)
(scienceqa, train:1511, science, geography)
(scienceqa, train:1513, science, biology)
(scienceqa, train:1516, science, biology)
(scienceqa, train:1517, science, physics)
(scienceqa, train:1519, science, physics)
(scienceqa, train:1521, science, mathematics)
(scienceqa, train:1524, society, history)
(scienceqa, train:1527, science, biology)
(scienceqa, train:1528, science, geography)
(scienceqa, train:1530, science, physics)
(scienceqa, train:1535, science, geography)
(scienceqa, train:1536, science, engineering)
(scienceqa, train:1537, science, physics)
(scienceqa, train:1538, science, physics)
(scienceqa, train:1539, science, physics)
(scienceqa, train:1541, science, physics)
(scienceqa, train:1542, science, biology)
(scienceqa, train:1545, science, physics)
(scienceqa, train:1546, science, biology)
(scienceqa, train:1547, science, physics)
(scienceqa, train:1548, science, physics)
(scienceqa, train:1549, science, geography)
(scienceqa, train:1552, science, biology)
(scienceqa, train:1553, science, biology)
(scienceqa, train:1554, science, biology)
(scienceqa, train:1555, science, geography)
(scienceqa, train:1556, science, biology)
(scienceqa, train:1557, culture and education, language and literature)
(scienceqa, train:1559, science, biology)
(scienceqa, train:1560, science, physics)
(scienceqa, train:1561, society, history)
(scienceqa, train:1563, science, biology)
(scienceqa, train:1564, science, biology)
(scienceqa, train:1565, science, chemistry)
(scienceqa, train:1566, science, physics)
(scienceqa, train:1567, science, physics)
(scienceqa, train:1568, science, biology)
(scienceqa, train:1570, science, biology)
(scienceqa, train:1573, culture and education, language and literature)
(scienceqa, train:1576, science, biology)
(scienceqa, train:1577, science, physics)
(scienceqa, train:1578, science, biology)
(scienceqa, train:1579, science, biology)
(scienceqa, train:1581, economics, business and finance)
(scienceqa, train:1583, science, physics)
(scienceqa, train:1588, culture and education, language and literature)
(scienceqa, train:1589, science, geography)
(scienceqa, train:1591, science, physics)
(scienceqa, train:1593, science, mathematics)
(scienceqa, train:1594, science, physics)
(scienceqa, train:1595, science, chemistry)
(scienceqa, train:1596, science, physics)
(scienceqa, train:1597, science, geography)
(scienceqa, train:1600, culture and education, language and literature)
